ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
300345.SZ ,20210412,4.57,4.66,4.36,4.36,4.56,-0.2,-4.386,202151.35,90752.674,20210412,4.36,4.5809,6.8586,1.11,40.1098,152.955,3.8177,15.6064,13.5901,,,44129.5483,44129.5483,29474.0568,192404.8306,192404.8306,300345,华民股份,湖南,钢加工,创业板,20120801
300346.SZ ,20210412,29.11,29.58,28.87,28.9,29.14,-0.24,-0.8236,44576.24,129800.423,20210412,28.9,1.206,1.5821,0.48,213.7587,118.702,8.9807,36.59,22.1115,0.1021,0.1021,40689.0845,36962.766,28175.8914,1175914.5421,1068223.9374,300346,南大光电,江苏,元器件,创业板,20120807
300347.SZ ,20210412,140.52,142.99,134.66,136.03,141.85,-5.82,-4.1029,66692.8,918447.178,20210412,136.03,1.1757,1.2978,1.11,67.8281,67.8281,7.3632,37.1784,37.1784,0.1755,0.1755,87248.3508,56723.9414,51388.9085,11868393.1593,7716157.7486,300347,泰格医药,浙江,医疗保健,创业板,20120817
300348.SZ ,20210412,17.78,18.15,17.3,17.43,17.8,-0.37,-2.0787,107034.0,189850.935,20210412,17.43,1.8351,2.0877,1.22,91.1749,71.3673,10.6875,9.5913,9.8372,0.046,0.046,72147.9478,58324.8067,51269.4852,1257538.7302,1016601.3808,300348,长亮科技,深圳,软件服务,创业板,20120817
300349.SZ ,20210412,11.55,11.7,11.21,11.7,11.55,0.15,1.2987,25288.95,28872.312,20210412,11.7,0.6649,0.9768,1.47,11.9433,14.2637,1.3655,2.5454,2.5715,4.2622,4.2622,42905.4325,38035.8327,25889.4039,501993.5603,445019.2426,300349,金卡智能,浙江,软件服务,创业板,20120817
300350.SZ ,20210412,4.22,4.22,4.07,4.11,4.24,-0.13,-3.066,63948.8,26431.811,20210412,4.11,1.9614,2.4759,1.06,,,5.1648,3.3136,4.0922,,,47672.4433,32603.5431,25828.017,195933.742,134000.5621,300350,华鹏飞,深圳,仓储物流,创业板,20120821
300351.SZ ,20210412,8.36,8.49,8.28,8.37,8.52,-0.15,-1.7606,15005.81,12559.981,20210412,8.37,0.6024,0.8856,1.13,30.5885,30.5885,1.6178,3.0474,3.0474,,,38364.1857,24912.0292,16943.4507,321108.2343,208513.6844,300351,永贵电器,浙江,元器件,创业板,20120920
300352.SZ ,20210412,4.51,4.56,4.46,4.51,4.51,0.0,0.0,145240.3,65489.642,20210412,4.51,1.2305,1.2797,0.92,292.1128,202.6014,2.8227,9.0566,9.309,0.0665,0.0665,144982.4087,118032.4275,113492.0117,653870.6632,532326.248,300352,北信源,北京,软件服务,创业板,20120912
300353.SZ ,20210412,6.79,6.79,6.46,6.49,6.83,-0.34,-4.978,88997.25,58400.224,20210412,6.49,2.3334,2.7178,1.05,,,2.0022,4.0641,4.3168,,,51098.0897,38140.878,32746.4356,331626.6022,247534.2982,300353,东土科技,北京,通信设备,创业板,20120927
300354.SZ ,20210412,13.9,14.14,13.53,13.97,13.79,0.18,1.3053,26586.0,37052.041,20210412,13.97,3.666,4.9244,1.17,38.373,36.921,4.5094,9.4137,9.0488,0.3579,0.3579,13832.0201,7251.9807,5398.8324,193233.3208,101310.1704,300354,东华测试,江苏,电器仪表,创业板,20120920
300355.SZ ,20210412,4.16,4.22,4.11,4.15,4.14,0.01,0.2415,374947.12,156230.991,20210412,4.15,2.8672,3.057,0.83,109.2204,114.1776,1.6726,2.3346,2.8144,0.0964,0.0964,160424.2081,130769.3448,122652.3827,665760.4636,542692.7809,300355,蒙草生态,内蒙,环境保护,创业板,20120927
300356.SZ ,20210412,4.63,4.82,4.53,4.73,4.64,0.09,1.9397,186411.8,87491.691,20210412,4.73,4.902,6.8792,1.09,76.5807,,1.8696,4.7162,5.1257,,,40790.462,38027.5931,27097.845,192938.8853,179870.5154,300356,光一科技,江苏,电气设备,创业板,20121009
300357.SZ ,20210412,60.98,61.8,59.12,61.1,60.98,0.12,0.1968,35234.31,213452.856,20210412,61.1,0.7509,1.397,0.87,107.2456,114.8906,21.9842,50.0365,50.2838,0.2946,0.2946,52358.4,46920.408,25221.2356,3199098.24,2866836.9288,300357,我武生物,浙江,生物制药,创业板,20140121
300358.SZ ,20210412,12.4,12.47,11.96,11.98,12.49,-0.51,-4.0833,63770.02,77612.075,20210412,11.98,1.3629,2.6532,1.18,144.6749,95.8388,2.1958,3.5405,3.4994,0.2414,0.2414,56623.4642,46788.7363,24034.8351,678349.1011,560529.0609,300358,楚天科技,湖南,医疗保健,创业板,20140121
300359.SZ ,20210412,5.65,5.66,5.51,5.53,5.67,-0.14,-2.4691,65786.0,36573.876,20210412,5.53,1.2332,1.6459,1.57,,,5.416,4.8825,5.3269,,,63366.3422,53347.0375,39970.7425,350415.8724,295009.1174,300359,全通教育,广东,文教休闲,创业板,20140121
300360.SZ ,20210412,8.03,8.03,7.78,7.81,7.97,-0.16,-2.0075,36690.46,28913.718,20210412,7.81,0.8429,1.1836,0.64,13.4295,13.4295,1.6439,3.591,3.591,1.9699,1.9699,50438.7126,43530.9974,30999.1864,393926.3454,339977.0897,300360,炬华科技,浙江,电器仪表,创业板,20140121
300363.SZ ,20210412,53.05,55.4,51.51,54.0,53.55,0.45,0.8403,59805.96,318334.622,20210412,54.0,1.3381,2.1333,1.16,90.3094,90.3094,8.6456,14.1407,14.1407,0.1903,0.1903,54255.2533,44695.3017,28033.8547,2929783.6782,2413546.2918,300363,博腾股份,重庆,化学制药,创业板,20140129
300364.SZ ,20210412,6.66,6.69,6.49,6.49,6.7,-0.21,-3.1343,70037.09,45927.358,20210412,6.49,1.1086,1.4279,0.67,,,3.2372,6.6917,5.5698,,,72729.531,63178.8783,49050.4824,472014.6562,410030.9202,300364,中文在线,北京,出版业,创业板,20150121
300365.SZ ,20210412,9.05,9.29,8.66,8.71,8.96,-0.25,-2.7902,84303.65,75989.135,20210412,8.71,2.4213,3.165,2.69,17.8805,20.3953,2.4318,4.6972,5.3906,1.1483,1.1483,60571.2969,34817.7392,26636.175,527575.996,303262.5084,300365,恒华科技,北京,软件服务,创业板,20140123
300366.SZ ,20210412,7.84,7.93,7.77,7.83,7.85,-0.02,-0.2548,68626.51,53882.084,20210412,7.83,1.9923,2.2503,0.58,34.7581,69.1338,1.651,2.0875,1.9281,,,52557.615,34446.3777,30496.2623,411526.1255,269715.1374,300366,创意信息,四川,软件服务,创业板,20140127
300367.SZ ,20210412,2.74,2.74,2.66,2.67,2.74,-0.07,-2.5547,62335.72,16742.621,20210412,2.67,0.6572,0.7836,1.13,,,11.0831,9.0317,151.7656,,,119577.2516,94845.1675,79547.5464,319271.2618,253236.5972,300367,ST网力,北京,IT设备,创业板,20140129
300368.SZ ,20210412,13.66,14.29,13.65,13.74,13.61,0.13,0.9552,321929.49,449705.243,20210412,13.74,6.2519,11.1627,1.31,163.8499,132.0273,8.1915,8.634,5.8562,0.123,0.123,53194.3475,51493.4638,28839.8409,730890.3347,707520.1926,300368,汇金股份,河北,IT设备,创业板,20140123
300369.SZ ,20210412,16.7,17.5,16.5,16.5,16.73,-0.23,-1.3748,80173.47,136027.897,20210412,16.5,1.094,1.548,0.87,58.137,42.9164,3.7569,7.8803,6.5512,0.3636,0.3636,79810.0573,73285.3183,51793.2693,1316865.9455,1209207.752,300369,绿盟科技,北京,软件服务,创业板,20140129
300370.SZ ,20210412,2.22,2.26,2.2,2.22,2.24,-0.02,-0.8929,125805.8,28014.094,20210412,2.22,1.7998,2.2652,0.69,156.0113,,2.949,1.6919,2.6904,,,95714.6344,69901.0033,55538.1686,212486.4884,155180.2273,300370,安控科技,北京,电器仪表,创业板,20140123
300371.SZ ,20210412,12.69,12.76,12.26,12.28,12.77,-0.49,-3.8371,11777.61,14648.032,20210412,12.28,1.0752,1.6586,1.52,16.2272,16.2272,2.5311,4.8448,4.8448,1.621,1.621,16775.752,10953.9578,7100.7847,206006.2346,134514.6018,300371,汇中股份,河北,电器仪表,创业板,20140123
300373.SZ ,20210412,41.24,41.65,39.28,39.51,41.16,-1.65,-4.0087,84998.63,343098.245,20210412,39.51,1.8004,4.2237,0.68,89.9164,53.5692,4.7474,10.0868,7.6936,0.2047,0.2047,51240.0109,47211.6893,20124.2273,2024492.8307,1865333.8442,300373,扬杰科技,江苏,半导体,创业板,20140123
300374.SZ ,20210412,13.23,13.51,13.09,13.38,13.32,0.06,0.4505,18106.14,24110.951,20210412,13.38,1.0625,1.9482,0.56,233.3577,233.3577,2.1433,3.3188,3.3188,0.2242,0.2242,24591.2337,17041.6625,9293.5933,329030.7069,228017.4443,300374,中铁装配,北京,其他建材,创业板,20150319
300375.SZ ,20210412,3.88,3.88,3.77,3.78,3.9,-0.12,-3.0769,105849.64,40234.229,20210412,3.78,2.2498,2.6412,0.65,19.7618,17.6788,1.1585,1.679,1.6684,,,71112.3166,47047.9348,40076.6047,268804.5567,177841.1935,300375,鹏翎股份,天津,汽车配件,创业板,20140127
300376.SZ ,20210412,6.35,6.37,6.27,6.3,6.37,-0.07,-1.0989,177669.5,111963.855,20210412,6.3,0.7697,2.0889,0.55,35.3985,43.0428,2.6136,3.7626,3.0515,0.4298,0.4298,231340.6476,230824.7376,85053.8105,1457446.0799,1454195.8469,300376,易事特,广东,电气设备,创业板,20140127
300377.SZ ,20210412,8.08,8.19,7.99,8.01,8.05,-0.04,-0.4969,73939.2,59714.943,20210412,8.01,1.3016,1.3906,0.76,44.1533,43.0156,2.1178,9.189,8.3291,1.2319,1.2319,75207.708,56805.1108,53170.5586,602413.7411,455008.9375,300377,赢时胜,深圳,软件服务,创业板,20140127
300378.SZ ,20210412,20.07,20.26,19.42,19.43,20.19,-0.76,-3.7642,57777.29,114348.795,20210412,19.43,2.1732,3.1111,1.01,42.6196,42.6196,3.4017,3.4581,3.4581,0.5084,0.5084,26626.7353,26586.5353,18571.5392,517357.4669,516576.3809,300378,鼎捷软件,上海,软件服务,创业板,20140127
300379.SZ ,20210412,41.82,41.89,39.2,39.55,41.65,-2.1,-5.042,50567.56,203093.376,20210412,39.55,1.8973,1.9384,1.35,79.4262,108.3822,6.2626,22.4459,24.9797,0.2507,0.2507,28374.9108,26652.6021,26087.1205,1122227.7221,1054110.4131,300379,东方通,北京,软件服务,创业板,20140128
300380.SZ ,20210412,18.51,18.86,18.4,18.43,18.68,-0.25,-1.3383,15117.86,28096.461,20210412,18.43,1.2435,2.4287,0.66,83.5991,72.6292,5.5265,4.018,4.001,0.5289,0.5289,14100.975,12157.7933,6224.7912,259880.9693,224068.1305,300380,安硕信息,上海,软件服务,创业板,20140128
300381.SZ ,20210412,9.06,9.13,8.9,8.92,9.13,-0.21,-2.3001,47564.99,42745.924,20210412,8.92,1.0148,1.4542,1.92,34.2791,26.2645,1.4882,2.1343,2.268,0.6525,0.6525,49006.0069,46871.0098,32709.5004,437133.5815,418089.4074,300381,溢多利,广东,生物制药,创业板,20140128
300382.SZ ,20210412,9.02,9.28,8.95,9.18,9.02,0.16,1.7738,67830.5,62220.072,20210412,9.18,1.2016,2.5879,1.31,53.212,77.5799,5.0795,6.5454,6.2673,0.3768,0.3768,56457.0157,56451.2332,26210.2252,518275.4041,518222.3208,300382,斯莱克,江苏,专用机械,创业板,20140129
300383.SZ ,20210412,16.95,17.08,16.8,16.86,17.02,-0.16,-0.9401,87429.14,147750.391,20210412,16.86,0.5821,0.8413,0.82,31.5518,29.0677,2.8863,3.6659,3.4983,0.1186,0.1186,154313.9921,150206.0174,103916.4122,2601733.9068,2532473.4534,300383,光环新网,北京,电信运营,创业板,20140129
300384.SZ ,20210412,14.11,14.24,13.88,13.92,14.1,-0.18,-1.2766,9374.69,13165.171,20210412,13.92,0.4243,0.6461,0.57,24.3061,25.9621,2.2323,5.3083,5.5068,0.4294,0.4294,32075.3348,22096.7033,14510.61,446488.6604,307586.1099,300384,三联虹普,北京,纺织机械,创业板,20140801
300385.SZ ,20210412,7.74,7.88,7.4,7.69,7.83,-0.14,-1.788,105790.09,80652.124,20210412,7.69,4.3851,7.4622,1.38,,,2.9734,1.7218,1.7218,0.8127,0.8127,33314.5932,24124.8633,14176.7383,256189.2217,185520.1988,300385,雪浪环境,江苏,环境保护,创业板,20140626
300386.SZ ,20210412,19.23,20.2,19.23,19.42,19.23,0.19,0.988,148967.26,293289.253,20210412,19.42,6.5878,8.6539,1.46,89.9704,85.883,4.3936,8.6401,8.7883,0.103,0.103,41804.4,22612.435,17213.8659,811841.448,439133.4877,300386,飞天诚信,北京,软件服务,创业板,20140626
300387.SZ ,20210412,6.71,6.72,6.51,6.54,6.7,-0.16,-2.3881,20606.0,13610.558,20210412,6.54,0.7129,1.2622,1.05,31.2121,28.2234,1.5279,3.2663,3.1559,0.7675,0.7675,29068.3018,28905.7018,16325.722,190106.6938,189043.2898,300387,富邦股份,湖北,化工原料,创业板,20140702
300388.SZ ,20210412,7.9,7.99,7.81,7.92,7.85,0.07,0.8917,45934.32,36431.986,20210412,7.92,0.6644,1.702,1.18,16.9583,16.0602,1.4621,1.3276,1.342,1.473,1.473,69896.0351,69140.354,26988.2196,553576.598,547591.6037,300388,节能国祯,安徽,环境保护,创业板,20140801
300389.SZ ,20210412,7.85,7.88,7.64,7.67,7.9,-0.23,-2.9114,24398.12,18818.953,20210412,7.67,1.4888,2.167,0.53,,,2.0509,1.49,1.49,,,31899.4173,16387.6243,11258.7067,244668.5307,125693.0784,300389,艾比森,深圳,半导体,创业板,20140801
300390.SZ ,20210412,30.25,30.85,27.95,28.59,30.4,-1.81,-5.9539,198324.27,575953.895,20210412,28.59,5.5355,6.3976,1.33,254.8663,55.6766,13.8596,20.7889,11.8973,0.1749,0.1749,55127.6,35827.7496,30999.9308,1576098.084,1024315.3611,300390,天华超净,江苏,元器件,创业板,20140731
300391.SZ ,20210412,11.89,12.2,11.46,11.6,11.98,-0.38,-3.172,96870.78,115172.381,20210412,11.6,2.7651,5.1737,2.52,,,5.3977,5.603,5.1839,,,35033.6112,35033.6112,18723.8012,406389.8899,406389.8899,300391,康跃科技,山东,机械基件,创业板,20140801
300392.SZ ,20210412,7.72,7.82,7.55,7.57,7.73,-0.16,-2.0699,13589.0,10422.813,20210412,7.57,0.4598,0.821,0.73,84.8404,104.098,5.526,1.9633,2.1194,,,38400.0,29552.0,16551.222,290688.0,223708.64,300392,腾信股份,北京,互联网,创业板,20140910
300393.SZ ,20210412,7.79,7.79,7.48,7.57,7.82,-0.25,-3.1969,113022.91,86563.447,20210412,7.57,2.0292,2.2543,1.17,24.2256,21.1176,1.5526,1.6941,1.2811,2.5681,2.5681,77830.5256,55698.4922,50137.1418,589177.0788,421637.586,300393,中来股份,江苏,塑料,创业板,20140912
300394.SZ ,20210412,40.05,40.35,38.85,39.07,40.09,-1.02,-2.5443,13912.22,54839.008,20210412,39.07,0.7827,1.6411,0.73,50.8918,30.3845,4.0684,16.2123,9.7062,0.9384,0.9384,21699.2663,17773.9315,8477.4291,847790.3343,694427.5037,300394,天孚通信,江苏,通信设备,创业板,20150217
300395.SZ ,20210412,39.41,40.73,38.41,38.91,39.33,-0.42,-1.0679,41008.08,161692.227,20210412,38.91,1.3163,1.6112,1.4,68.6417,61.1922,6.5683,16.8798,16.2491,0.4629,0.4629,33794.8844,31154.5637,25451.6872,1314958.952,1212224.0736,300395,菲利华,湖北,玻璃,创业板,20140910
300396.SZ ,20210412,23.48,23.56,22.75,23.06,23.46,-0.4,-1.705,19169.86,44235.418,20210412,23.06,0.7256,2.0116,1.05,27.4492,23.83,3.8471,6.3098,6.7915,2.1533,2.1533,27603.0,26419.7655,9529.8615,636525.18,609239.7924,300396,迪瑞医疗,吉林,医疗保健,创业板,20140910
300397.SZ ,20210412,14.6,14.6,13.99,14.0,14.73,-0.73,-4.9559,86173.84,121843.737,20210412,14.0,1.9948,2.1604,1.6,77.2838,64.9033,3.7057,7.7286,5.4514,0.2612,0.2612,47904.9434,43200.0,39888.4095,670669.2076,604800.0,300397,天和防务,陕西,通信设备,创业板,20140910
300398.SZ ,20210412,15.85,15.9,15.22,15.25,15.92,-0.67,-4.2085,50261.3,77741.189,20210412,15.25,0.9915,1.6685,0.83,34.2285,34.2285,2.9773,4.2204,4.2204,,,51585.8018,50694.0351,30124.2337,786683.4775,773084.0353,300398,飞凯材料,上海,染料涂料,创业板,20141009
300399.SZ ,20210412,12.19,12.27,12.01,12.07,12.19,-0.12,-0.9844,14942.8,18124.892,20210412,12.07,0.9966,2.0385,0.76,126.9284,54.8824,5.1196,4.2191,4.5716,0.1408,0.1408,19760.0,14994.1447,7330.277,238503.2,180979.3265,300399,天利科技,江西,互联网,创业板,20141009
300400.SZ ,20210412,15.61,15.78,14.9,15.03,15.63,-0.6,-3.8388,57861.0,87758.406,20210412,15.03,3.1724,3.5616,0.63,161.5511,31.6799,5.5501,7.3612,4.6866,,,24262.58,18238.9537,16245.7282,364666.5774,274131.4741,300400,劲拓股份,深圳,专用机械,创业板,20141010
300401.SZ ,20210412,13.25,13.4,13.09,13.1,13.2,-0.1,-0.7576,39929.13,52962.639,20210412,13.1,0.7524,1.1268,1.65,21.0011,27.6453,2.5204,10.0478,11.4499,,,55100.7557,53071.598,35435.2619,721819.8997,695237.9338,300401,花园生物,浙江,食品,创业板,20141009
300402.SZ ,20210412,13.9,14.3,13.71,13.82,14.38,-0.56,-3.8943,53685.0,74635.435,20210412,13.82,2.6577,8.2402,1.11,80.9026,68.803,4.0939,3.0442,2.5563,0.2243,0.2243,20200.0,20200.0,6515.0,279164.0,279164.0,300402,宝色股份,江苏,专用机械,创业板,20141010
300403.SZ ,20210412,6.12,6.2,6.08,6.11,6.12,-0.01,-0.1634,75827.81,46596.347,20210412,6.11,1.9905,2.9484,1.0,18.0076,18.0076,2.4489,3.9262,3.9262,2.2913,,60300.0,38094.2196,25717.8871,368433.0,232755.6818,300403,汉宇集团,广东,家用电器,创业板,20141030
300404.SZ ,20210412,11.3,11.47,11.25,11.37,11.29,0.08,0.7086,14895.89,16940.576,20210412,11.37,0.9926,1.1927,0.86,390.8405,125.9569,5.7005,11.4996,9.9506,0.0677,0.0677,22661.9451,15007.2923,12489.0512,257666.3158,170632.9135,300404,博济医药,广东,医疗保健,创业板,20150424
300405.SZ ,20210412,7.9,7.92,7.61,7.65,7.92,-0.27,-3.4091,117199.88,90765.363,20210412,7.65,7.9841,9.1227,0.59,157.9335,,2.2283,1.8033,1.8304,,,22246.9156,14679.0823,12847.0504,170188.9043,112294.9796,300405,科隆股份,辽宁,化工原料,创业板,20141030
300406.SZ ,20210412,19.41,19.44,18.75,18.82,19.48,-0.66,-3.3881,26038.0,49549.367,20210412,18.82,0.7893,1.0643,0.92,33.4237,98.8918,3.4669,13.1828,13.0701,0.6724,0.6724,58899.7245,32987.5705,24463.994,1108492.8151,620826.0768,300406,九强生物,北京,医疗保健,创业板,20141030
300407.SZ ,20210412,7.18,7.18,7.03,7.07,7.15,-0.08,-1.1189,13427.0,9528.032,20210412,7.07,0.6367,0.8655,0.85,31.6121,24.3472,1.5976,1.1926,1.1124,0.3478,0.3478,30509.2292,21088.7458,15512.7886,215700.2504,149097.4328,300407,凯发电气,天津,电气设备,创业板,20141203
300408.SZ ,20210412,43.01,43.61,41.26,41.51,43.21,-1.7,-3.9343,167669.7,704762.794,20210412,41.51,1.0126,1.6815,1.49,86.5639,52.3324,6.9736,27.6622,18.8814,0.4609,0.4609,181690.5952,165590.1612,99714.5756,7541976.6068,6873647.5914,300408,三环集团,广东,元器件,创业板,20141203
300409.SZ ,20210412,13.16,13.18,12.51,12.53,13.16,-0.63,-4.7872,95605.61,121981.257,20210412,12.53,2.933,3.6855,1.4,289.8714,71.6945,1.9284,2.3296,2.5687,0.6612,0.6612,55524.3986,32596.4191,25941.1093,695720.7145,408433.1313,300409,道氏技术,广东,陶瓷,创业板,20141203
300410.SZ ,20210412,6.69,6.74,6.55,6.6,6.74,-0.14,-2.0772,70141.45,46468.379,20210412,6.6,1.9249,3.4404,0.6,,,4.0306,2.3589,2.0478,,,37384.5506,36439.6226,20387.6252,246738.034,240501.5092,300410,正业科技,广东,电器仪表,创业板,20141231
300411.SZ ,20210412,7.0,7.07,6.91,6.91,7.02,-0.11,-1.567,28295.4,19687.591,20210412,6.91,1.6884,1.9216,0.78,61.1455,,2.0379,6.0463,4.8165,,,45635.0089,16758.9788,14725.1951,315337.9115,115804.5435,300411,金盾股份,浙江,专用机械,创业板,20141231
300412.SZ ,20210412,8.5,8.61,8.23,8.31,8.48,-0.17,-2.0047,48872.21,41235.802,20210412,8.31,2.1964,3.3491,1.5,41.6559,31.6211,2.5521,3.0399,2.126,1.9336,1.9336,25722.49,22250.9494,14592.5496,213753.8919,184905.3895,300412,迦南科技,浙江,医疗保健,创业板,20141231
300413.SZ ,20210412,62.6,62.6,60.5,60.8,62.59,-1.79,-2.8599,46760.4,285924.822,20210412,60.8,0.5021,0.7336,0.63,93.6161,55.135,10.2418,8.6593,7.7311,0.1645,0.1645,178037.7511,93135.7779,63742.9353,10824695.2669,5662655.2963,300413,芒果超媒,湖南,影视音像,创业板,20150121
300414.SZ ,20210412,9.02,9.05,8.73,8.77,9.03,-0.26,-2.8793,28983.4,25689.063,20210412,8.77,0.9507,2.1303,0.85,89.6898,89.6898,3.1587,6.3791,6.3791,0.5131,0.5131,32473.3466,30486.4126,13605.2741,284791.2497,267365.8385,300414,中光防雷,四川,通信设备,创业板,20150513
300415.SZ ,20210412,20.0,20.82,18.38,19.4,20.09,-0.69,-3.4345,162645.1,319269.284,20210412,19.4,4.005,6.5314,2.31,43.8243,27.2274,5.4376,3.9977,3.1057,0.5088,0.5088,43560.0,40610.854,24902.084,845064.0,787850.5676,300415,伊之密,广东,专用机械,创业板,20150123
300416.SZ ,20210412,23.52,24.13,23.21,23.29,23.63,-0.34,-1.4388,16156.61,38164.836,20210412,23.29,0.8004,1.3499,0.86,38.3805,38.3805,4.7722,3.9976,3.9976,0.4294,0.4294,20337.4519,20186.7019,11968.7019,473659.2548,470148.2873,300416,苏试试验,江苏,电器仪表,创业板,20150122
300417.SZ ,20210412,14.54,14.97,14.23,14.5,14.65,-0.15,-1.0239,75145.37,109333.94,20210412,14.5,9.935,11.392,0.65,9.0416,16.4862,3.9181,3.3181,4.7797,3.1875,3.1875,13700.8376,7563.7369,6596.3376,198662.1452,109674.1851,300417,南华仪器,广东,电器仪表,创业板,20150123
300418.SZ ,20210412,22.08,22.08,20.0,20.17,22.82,-2.65,-11.6126,518200.91,1065937.483,20210412,20.17,5.1631,7.7248,2.18,18.274,4.9561,2.5023,6.4175,8.5486,0.1246,0.1246,117337.951,100366.0565,67082.8031,2366706.4717,2024383.3596,300418,昆仑万维,北京,互联网,创业板,20150121
300419.SZ ,20210412,6.2,6.21,6.04,6.06,6.17,-0.11,-1.7828,105346.2,64305.676,20210412,6.06,2.8646,3.595,0.94,,,2.6934,3.5884,3.614,,,36775.377,36775.377,29303.777,222858.7846,222858.7846,300419,浩丰科技,北京,软件服务,创业板,20150122
300420.SZ ,20210412,5.21,5.38,5.11,5.33,5.2,0.13,2.5,194137.6,102654.379,20210412,5.33,2.9105,3.2491,2.44,29.4545,26.8792,1.7851,3.5444,3.2145,,,85875.6586,66701.4829,59751.6225,457717.2603,355518.9039,300420,五洋停车,江苏,机械基件,创业板,20150217
300421.SZ ,20210412,11.6,11.66,10.7,10.76,11.42,-0.66,-5.7793,91309.2,100388.067,20210412,10.76,4.9157,5.6722,1.41,43.9803,43.9803,2.293,3.385,3.385,0.9097,0.9097,24769.5404,18575.2026,16097.5677,266520.2547,199869.18,300421,力星股份,江苏,机械基件,创业板,20150217
300422.SZ ,20210412,8.95,9.01,8.84,8.87,8.9,-0.03,-0.3371,40001.16,35661.695,20210412,8.87,1.062,1.5827,1.07,12.7413,16.3971,1.5191,1.1095,1.1382,0.9888,0.9888,40571.6406,37665.2851,25273.4271,359870.4521,334091.0788,300422,博世科,广西,环境保护,创业板,20150217
300423.SZ ,20210412,11.75,11.84,11.39,11.44,11.8,-0.36,-3.0508,23914.57,27644.582,20210412,11.44,0.7693,1.0578,1.2,9.6155,9.8378,1.4113,1.4464,1.3595,0.7881,0.7881,49842.419,31086.7405,22608.2819,570197.2734,355632.3113,300423,昇辉科技,山东,电气设备,创业板,20150217
300424.SZ ,20210412,12.4,12.42,12.09,12.13,12.46,-0.33,-2.6485,36707.23,45012.79,20210412,12.13,1.8306,2.2719,0.74,42.9927,80.8135,2.6646,1.9468,2.1423,0.0824,0.0824,23987.5009,20051.6003,16157.0048,290968.3859,243225.9116,300424,航新科技,广东,航空,创业板,20150422
300425.SZ ,20210412,4.52,4.9,4.49,4.72,4.45,0.27,6.0674,269578.24,126099.075,20210412,4.72,4.0139,4.0139,4.1,20.4009,18.7642,1.715,2.5892,2.5461,1.0596,1.0596,67570.8786,67160.489,67160.489,318934.547,316997.5081,300425,中建环能,四川,环境保护,创业板,20150216
300426.SZ ,20210412,6.3,6.43,6.25,6.31,6.33,-0.02,-0.316,16867.0,10731.69,20210412,6.31,0.6407,0.7619,0.66,,,32.7444,,6.3552,,,41891.9,26326.3991,22137.2091,264337.889,166119.5783,300426,唐德影视,浙江,影视音像,创业板,20150217
300427.SZ ,20210412,13.13,13.23,12.18,12.35,14.12,-1.77,-12.5354,148928.55,186168.132,20210412,12.35,4.6767,6.9024,3.12,18.9536,19.4389,1.9314,3.3188,2.9351,1.0632,1.0632,36022.3074,31844.6461,21576.4005,444875.4964,393281.3793,300427,红相股份,福建,电气设备,创业板,20150217
300428.SZ ,20210412,13.27,13.27,12.86,12.9,13.37,-0.47,-3.5153,39972.83,52091.882,20210412,12.9,2.1717,2.9742,0.78,17.0856,17.1549,1.7935,1.1609,0.5536,0.6744,0.6744,57836.9253,18406.6543,13439.7343,746096.3364,237445.8405,300428,四通新材,河北,铝,创业板,20150319
300429.SZ ,20210412,11.06,11.07,10.76,10.77,10.97,-0.2,-1.8232,51729.2,56389.867,20210412,10.77,1.6334,1.6466,0.6,36.8464,52.267,3.208,6.4235,7.1031,0.5571,0.5571,51525.3388,31669.4374,31415.1664,554927.8989,341079.8408,300429,强力新材,江苏,化工原料,创业板,20150324
300430.SZ ,20210412,7.3,7.34,7.19,7.22,7.21,0.01,0.1387,21378.54,15486.86,20210412,7.22,0.8331,1.2685,0.83,24.129,41.4814,1.1384,2.8495,2.8932,,,27200.8896,25661.9184,16853.934,196390.4229,185279.0508,300430,诚益通,北京,电器仪表,创业板,20150319
300432.SZ ,20210412,8.87,8.92,8.67,8.68,8.89,-0.21,-2.3622,30966.2,27260.391,20210412,8.68,0.4328,0.8114,0.7,12.4778,19.4005,3.0832,4.2434,3.4999,,,73903.2248,71555.8758,38165.2826,641479.9913,621105.0019,300432,富临精工,四川,汽车配件,创业板,20150319
300433.SZ ,20210412,25.25,25.55,24.52,24.68,25.36,-0.68,-2.6814,190818.06,476907.961,20210412,24.68,0.4367,1.494,0.98,49.7189,24.9307,3.014,4.0567,3.3189,0.9214,0.9214,497347.9998,436978.5973,127725.054,12274548.6351,10784631.7814,300433,蓝思科技,湖南,元器件,创业板,20150318
300434.SZ ,20210412,8.41,8.65,8.33,8.4,8.18,0.22,2.6895,31118.2,26405.535,20210412,8.4,0.9325,1.6212,2.86,28.0439,,1.2934,3.3558,3.8342,0.8333,0.8333,40174.3872,33371.1072,19195.0886,337464.8525,280317.3005,300434,金石亚药,四川,化学制药,创业板,20150424
