ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
000755.SZ ,20210409,3.28,3.33,3.25,3.26,3.28,-0.02,-0.6098,23628.57,7750.321,20210409,3.26,0.5035,0.7667,0.8,10.2107,,1.3575,1.7298,2.5421,,,46926.4621,46926.4621,30816.7402,152980.2664,152980.2664,000755,山西路桥,山西,公路,主板,19970627
000756.SZ ,20210409,8.88,8.99,8.76,8.89,8.85,0.04,0.452,27067.41,24016.51,20210409,8.89,0.6272,1.2161,1.16,17.1683,17.1683,1.7132,0.9287,0.9287,1.338,1.338,62736.7447,43158.4895,22257.7635,557729.6604,383678.9717,000756,新华制药,山东,化学制药,主板,19970806
000757.SZ ,20210409,3.82,3.88,3.8,3.88,3.83,0.05,1.3055,34415.4,13234.593,20210409,3.88,0.6733,1.1324,0.69,48.8985,48.8985,1.5166,0.6308,0.6308,,,66471.4511,51116.7338,30390.3906,257909.2303,198332.9271,000757,浩物股份,四川,汽车配件,主板,19970627
000758.SZ ,20210409,5.31,5.42,5.25,5.34,5.33,0.01,0.1876,543311.2,290326.704,20210409,5.34,2.7591,4.1646,1.17,,,2.1982,0.9493,1.4612,,,196937.8424,196919.3931,130458.0699,1051648.0784,1051549.5592,000758,中色股份,北京,铅锌,主板,19970416
000759.SZ ,20210409,5.52,5.6,5.51,5.58,5.52,0.06,1.087,24142.28,13439.856,20210409,5.58,0.3547,1.1762,1.39,88.1042,88.1042,1.1815,0.2894,0.2894,0.8632,0.8632,68102.15,68060.677,20525.3172,380009.997,379778.5777,000759,中百集团,湖北,超市连锁,主板,19970519
000761.SZ ,20210409,4.11,4.19,3.71,3.87,4.11,-0.24,-5.8394,876623.59,344780.909,20210409,3.87,2.522,8.2214,1.49,26.9951,42.6471,0.7575,0.2844,0.3058,,,387589.8553,347589.8553,106627.0459,1499972.74,1345172.74,000761,本钢板材,辽宁,普钢,主板,19980115
000762.SZ ,20210409,14.88,15.4,14.77,14.98,14.77,0.21,1.4218,138207.83,208162.953,20210409,14.98,2.6538,3.4142,1.39,92.4018,122.4913,3.8631,11.8815,16.4152,,,52081.924,52079.5518,40480.753,780187.2215,780151.686,000762,西藏矿业,西藏,小金属,主板,19970708
000766.SZ ,20210409,3.75,3.91,3.74,3.9,3.77,0.13,3.4483,43515.93,16703.771,20210409,3.9,0.6155,0.8923,1.1,,,1.5245,1.9064,2.805,,,96649.4707,70699.572,48770.432,376932.9357,275728.3308,000766,通化金马,吉林,化学制药,主板,19970430
000767.SZ ,20210409,3.94,4.16,3.9,4.0,3.93,0.07,1.7812,1439080.26,582397.029,20210409,4.0,4.9414,9.0372,0.7,180.646,66.165,1.5801,1.0235,1.0649,,,307694.2219,291229.7572,159239.6475,1230776.8876,1164919.0288,000767,晋控电力,山西,火力发电,主板,19970609
000768.SZ ,20210409,24.85,25.26,24.49,24.51,24.9,-0.39,-1.5663,143089.71,355278.194,20210409,24.51,0.5168,1.1454,1.02,87.2929,87.2929,4.4336,2.0266,2.0266,0.4896,0.4896,276864.5071,276863.8696,124922.8978,6785949.069,6785933.4439,000768,中航西飞,陕西,航空,主板,19970626
000776.SZ ,20210409,15.77,15.8,15.66,15.71,15.79,-0.08,-0.5066,222765.67,350022.241,20210409,15.71,0.3763,0.8123,0.84,11.9272,11.9272,1.2197,4.1068,4.1068,2.2279,2.2279,762108.7664,591929.1464,274242.2293,11972728.7201,9299206.8899,000776,广发证券,广东,证券,主板,19970611
000777.SZ ,20210409,12.08,12.35,12.03,12.23,12.15,0.08,0.6584,56730.29,69264.235,20210409,12.23,1.4796,2.0338,1.44,34.5406,44.8169,3.0364,3.7043,4.0187,0.8749,0.8749,38341.7593,38340.6551,27893.7372,468919.7162,468906.2119,000777,中核科技,江苏,机械基件,主板,19970710
000778.SZ ,20210409,4.19,4.21,4.1,4.21,4.15,0.06,1.4458,661263.83,276122.355,20210409,4.21,1.7021,2.8024,1.16,11.2229,10.2767,0.7659,0.4109,0.4167,3.5605,3.5605,399088.0176,388489.5803,235960.2064,1680160.5541,1635541.1331,000778,新兴铸管,河北,钢加工,主板,19970606
000779.SZ ,20210409,9.3,9.38,9.28,9.3,9.3,0.0,0.0,4833.0,4505.507,20210409,9.3,0.2761,0.4146,0.86,11.7642,12.9421,1.7349,1.6542,1.4833,,,38033.0518,17503.1047,11655.962,353707.3817,162778.8737,000779,甘咨询,甘肃,建筑工程,主板,19970528
000780.SZ ,20210409,4.04,4.18,4.02,4.07,4.04,0.03,0.7426,67579.66,27688.149,20210409,4.07,0.6663,1.7268,1.52,,,1.1374,1.9168,2.1857,,,101430.6324,101430.6324,39135.9037,412822.6739,412822.6739,000780,*ST平能,内蒙,煤炭开采,主板,19970606
000782.SZ ,20210409,3.41,3.47,3.37,3.45,3.42,0.03,0.8772,48830.77,16713.88,20210409,3.45,0.9246,1.3084,0.79,128.4704,153.8219,1.334,0.6101,0.7798,0.5797,0.5797,52813.9623,52813.5152,37322.4028,182208.1699,182206.6274,000782,美达股份,广东,化纤,主板,19970619
000783.SZ ,20210409,7.18,7.26,7.18,7.24,7.19,0.05,0.6954,224735.33,162402.2,20210409,7.24,0.4064,0.613,1.24,24.0346,19.2142,1.4292,5.6928,5.1426,2.0717,2.0717,552993.9377,552993.9377,366604.5263,4003676.1089,4003676.1089,000783,长江证券,湖北,证券,主板,19970731
000785.SZ ,20210409,7.1,7.16,7.09,7.15,7.14,0.01,0.1401,7621.0,5434.617,20210409,7.15,0.3035,0.5168,0.62,14.9343,11.9551,2.4627,5.1384,3.768,1.0058,1.0058,652903.6899,25109.3698,14746.5904,4668261.3828,179531.9941,000785,居然之家,湖北,百货,主板,19970711
000786.SZ ,20210409,44.5,44.92,43.31,44.05,44.6,-0.55,-1.2332,87732.67,384806.4,20210409,44.05,0.5193,1.0303,0.75,26.0232,26.0232,4.4652,4.4292,4.4292,0.1862,0.1862,168950.7842,168950.7842,85149.6628,7442282.044,7442282.044,000786,北新建材,北京,其他建材,主板,19970606
000788.SZ ,20210409,6.6,6.69,6.55,6.64,6.6,0.04,0.6061,37047.92,24591.737,20210409,6.64,0.6216,1.0523,1.22,78.8497,87.6778,3.0659,1.5772,1.8504,,,59598.7425,59598.7425,35207.687,395735.6502,395735.6502,000788,北大医药,重庆,化学制药,主板,19970616
000789.SZ ,20210409,14.01,14.24,13.92,14.05,14.0,0.05,0.3571,147925.04,208435.951,20210409,14.05,1.8551,3.5319,1.25,7.5669,7.5669,1.7948,0.8942,0.8942,4.9821,4.9821,79739.5007,79737.61,41882.2779,1120339.9848,1120313.4205,000789,万年青,江西,水泥,主板,19970923
000790.SZ ,20210409,4.39,4.8,4.34,4.8,4.36,0.44,10.0917,175649.87,81197.343,20210409,4.8,2.8498,3.7048,4.29,78.8867,69.1104,3.2027,3.8964,3.7999,0.2083,0.2083,61636.0564,61636.0564,47411.117,295853.0707,295853.0707,000790,华神科技,四川,中成药,主板,19980327
000791.SZ ,20210409,4.83,4.93,4.7,4.77,4.9,-0.13,-2.6531,454983.69,219068.861,20210409,4.77,3.3466,8.935,0.53,14.6691,14.6691,0.9658,2.8633,2.8633,2.0964,2.0964,135957.668,135954.868,50921.6953,648518.0764,648504.7204,000791,甘肃电投,甘肃,水力发电,主板,19971014
000793.SZ ,20210409,2.85,2.85,2.7,2.85,2.59,0.26,10.0386,1085270.38,307307.779,20210409,2.85,5.5342,5.9673,1.93,54.421,,1.1467,1.452,1.6019,,,199724.5457,196100.8615,181870.8371,569214.9552,558887.4553,000793,华闻集团,海南,出版业,主板,19970729
000795.SZ ,20210409,5.3,5.36,5.25,5.32,5.3,0.02,0.3774,115574.0,61361.152,20210409,5.32,1.0215,2.0336,1.29,59.061,59.061,2.5773,2.3186,2.3186,,,113368.4103,113140.7846,56833.4252,603119.9428,601908.9741,000795,英洛华,山西,矿物制品,主板,19970808
000796.SZ ,20210409,10.06,10.98,9.99,10.74,10.16,0.58,5.7087,260990.59,272829.621,20210409,10.74,3.2519,7.3597,1.94,,,9.1489,5.3415,5.3415,,,80300.0258,80258.3633,35462.2259,862422.2771,861974.8218,000796,凯撒旅业,海南,旅游服务,主板,19970703
000797.SZ ,20210409,3.18,3.4,3.14,3.29,3.18,0.11,3.4591,300792.74,98936.413,20210409,3.29,1.92,4.2094,1.06,14.3913,57.4206,1.0276,0.9891,1.2326,1.5203,1.5203,157099.8213,156659.4875,71458.0567,516858.4121,515409.7139,000797,中国武夷,福建,全国地产,主板,19970715
000798.SZ ,20210409,9.88,10.64,9.62,10.09,9.9,0.19,1.9192,319779.11,322318.225,20210409,10.09,10.0123,24.534,1.86,,,5.2973,7.2387,7.2387,,,31945.5,31938.675,13034.1004,322330.095,322261.2308,000798,中水渔业,北京,渔业,主板,19980212
000799.SZ ,20210409,175.11,175.35,166.26,171.25,178.3,-7.05,-3.954,133516.0,2283056.795,20210409,171.25,4.1091,5.9552,1.05,185.7926,113.1879,19.4755,36.804,30.4703,0.1168,0.1168,32492.898,32492.898,22420.1689,5564408.7825,5564408.7825,000799,酒鬼酒,湖南,白酒,主板,19970718
000800.SZ ,20210409,10.78,10.8,10.73,10.76,10.8,-0.04,-0.3704,45995.84,49427.769,20210409,10.76,0.6016,0.6016,0.66,18.7299,18.7299,2.0375,0.4402,0.4402,,,465065.3869,76451.6311,76451.6311,5004103.563,822619.5506,000800,一汽解放,吉林,汽车整车,主板,19970618
000801.SZ ,20210409,5.64,5.67,5.6,5.63,5.64,-0.01,-0.1773,24846.0,13984.788,20210409,5.63,0.2429,0.478,0.92,211.9932,76.1122,2.1908,1.9266,1.6554,,,102280.6646,102280.6646,51980.4538,575840.1417,575840.1417,000801,四川九洲,四川,通信设备,主板,19980506
000802.SZ ,20210409,5.49,5.55,5.46,5.5,5.49,0.01,0.1821,39178.2,21570.035,20210409,5.5,0.5511,0.8653,0.56,,,1.6523,4.6034,24.5487,,,71590.0255,71097.1505,45278.3948,393745.1403,391034.3278,000802,北京文化,北京,影视音像,主板,19980108
000803.SZ ,20210409,12.34,12.4,12.1,12.25,12.3,-0.05,-0.4065,21634.0,26445.12,20210409,12.25,1.6937,3.0613,0.65,51.867,51.867,3.9118,6.7483,6.7483,,,19109.0731,12773.0893,7067.0054,234086.1455,156470.3439,000803,北清环能,四川,电气设备,主板,19980303
000806.SZ ,20210409,2.22,2.3,2.21,2.26,2.25,0.01,0.4444,150976.7,34056.288,20210409,2.26,2.159,2.3039,0.66,,,9.5699,3.1811,2.2492,,,109991.1762,69930.3274,65531.3122,248580.0582,158042.5399,000806,*ST银河,广西,生物制药,主板,19980416
000807.SZ ,20210409,10.6,10.9,10.25,10.62,10.4,0.22,2.1154,1147025.21,1216217.809,20210409,10.62,4.0761,6.7306,1.25,36.8083,36.8083,2.814,1.1234,1.1234,,,312820.6556,281401.0296,170419.2126,3322155.3625,2988478.9344,000807,云铝股份,云南,铝,主板,19980408
000809.SZ ,20210409,1.9,1.91,1.88,1.89,1.9,-0.01,-0.5263,136158.0,25790.858,20210409,1.89,1.6508,2.5124,0.67,,,0.5115,8.4658,12.5845,,,82479.1293,82479.1293,54193.3793,155885.5544,155885.5544,000809,铁岭新城,辽宁,区域地产,主板,19980616
000810.SZ ,20210409,7.64,7.72,7.62,7.65,7.69,-0.04,-0.5202,22732.41,17411.384,20210409,7.65,0.2215,0.541,0.63,21.201,21.201,1.9986,0.9561,0.9561,1.3076,1.3076,106336.3952,102620.6056,42016.0886,813473.4233,785047.6328,000810,创维数字,四川,家用电器,主板,19980602
000811.SZ ,20210409,7.67,8.05,7.57,7.81,7.67,0.14,1.8253,238734.96,187093.171,20210409,7.81,3.201,5.6418,1.36,26.1781,26.1781,1.3557,1.4406,1.4406,0.6402,0.6402,74583.7804,74582.1693,42315.0328,582499.3249,582486.7422,000811,冰轮环境,山东,工程机械,主板,19980528
000812.SZ ,20210409,4.3,4.43,4.2,4.28,4.32,-0.04,-0.9259,571079.41,245604.785,20210409,4.28,8.5197,10.1364,0.97,128.7025,343.7719,2.2731,3.6041,3.7413,0.3505,0.3505,76869.2614,67030.3988,56339.3848,329000.4388,286890.1069,000812,陕西金叶,陕西,广告包装,主板,19980623
000813.SZ ,20210409,4.05,4.25,4.03,4.22,4.04,0.18,4.4554,445728.99,185109.683,20210409,4.22,2.0079,4.7697,2.07,28.075,39.7293,1.6568,5.3291,7.8217,,,224148.18,221986.9572,93450.1279,945905.3196,936784.9594,000813,德展健康,新疆,化学制药,主板,19980519
000815.SZ ,20210409,5.18,5.22,5.06,5.07,5.17,-0.1,-1.9342,55326.07,28396.26,20210409,5.07,0.7958,1.534,1.04,69.2039,69.7643,1.6749,3.3771,3.2992,,,69526.3035,69526.3035,36066.8056,352498.3587,352498.3587,000815,美利云,宁夏,造纸,主板,19980609
000816.SZ ,20210409,3.21,3.24,3.2,3.2,3.27,-0.07,-2.1407,322204.61,103596.348,20210409,3.2,2.4112,3.0713,0.75,,,2.1768,3.1538,3.2123,,,142450.3318,133627.7472,104907.2772,455841.0618,427608.791,000816,智慧农业,江苏,农用机械,主板,19970818
000818.SZ ,20210409,20.6,21.16,20.58,21.16,20.57,0.59,2.8683,121975.3,256030.123,20210409,21.16,1.8011,2.0125,2.26,47.101,54.4499,5.186,3.8273,3.9422,0.2388,0.2388,68261.4,67721.515,60607.6874,1444411.224,1432987.2574,000818,航锦科技,辽宁,化工原料,主板,19971017
000819.SZ ,20210409,6.42,6.55,6.42,6.53,6.42,0.11,1.7134,15629.79,10161.252,20210409,6.53,0.5225,0.8493,0.64,71.9723,71.9723,2.311,1.3418,1.3418,0.3646,0.3646,29915.0255,29915.0255,18402.401,195345.1165,195345.1165,000819,岳阳兴长,湖南,石油加工,主板,19970625
000820.SZ ,20210409,2.46,2.46,2.27,2.27,2.39,-0.12,-5.0209,271856.0,62987.05,20210409,2.27,9.4507,9.4525,4.26,,,,89.1425,281.7343,,,63724.5222,28765.692,28760.292,144654.6654,65298.1208,000820,*ST节能,辽宁,环境保护,主板,19980630
000821.SZ ,20210409,6.93,7.04,6.85,6.99,6.92,0.07,1.0116,45570.01,31686.82,20210409,6.99,0.9529,0.9926,0.57,,,1.5914,1.6665,1.407,,,53823.528,47821.3626,45908.3741,376226.4607,334271.3246,000821,京山轻机,湖北,轻工机械,主板,19980626
000822.SZ ,20210409,5.33,5.41,5.15,5.2,5.36,-0.16,-2.9851,242471.78,127320.903,20210409,5.2,2.7089,4.5403,0.82,,,1.5297,1.2622,1.2622,1.7308,1.7308,89509.1926,89509.1926,53404.3048,465447.8015,465447.8015,000822,山东海化,山东,化工原料,主板,19980703
000823.SZ ,20210409,10.19,10.34,10.11,10.27,10.14,0.13,1.2821,83481.0,85680.063,20210409,10.27,1.5548,2.231,1.56,18.1947,17.8886,1.4994,1.139,1.1217,0.9737,0.9737,53696.6,53692.0512,37417.8712,551464.082,551417.3658,000823,超声电子,广东,元器件,主板,19971008
000825.SZ ,20210409,5.49,5.89,5.14,5.89,5.35,0.54,10.0935,3728411.14,2095190.081,20210409,5.89,6.5455,18.07,2.41,15.8344,24.9842,1.0414,0.4764,0.5134,1.6978,1.6978,569624.7796,569617.6066,206331.5194,3355089.9518,3355047.7029,000825,太钢不锈,山西,特种钢,主板,19981021
000826.SZ ,20210409,6.13,6.19,6.07,6.09,6.12,-0.03,-0.4902,72297.08,44179.43,20210409,6.09,0.5069,0.9429,0.52,24.2404,58.4,0.6354,0.8561,0.9401,,,143057.8784,142625.4868,76673.7611,871222.4795,868589.2146,000826,启迪环境,湖北,环境保护,主板,19980225
000828.SZ ,20210409,10.05,10.2,10.01,10.15,10.06,0.09,0.8946,78643.1,79645.227,20210409,10.15,0.7565,2.5072,0.84,11.5602,11.5602,1.3555,8.3977,8.3977,2.9557,2.9557,103951.6992,103951.5642,31367.3048,1055109.7469,1055108.3766,000828,东莞控股,广东,路桥,主板,19970617
000829.SZ ,20210409,5.86,5.87,5.76,5.81,5.86,-0.05,-0.8532,46561.0,26984.982,20210409,5.81,0.4548,0.6164,1.12,117.5022,56.082,2.4116,0.1125,0.1006,0.5202,0.5202,102510.0438,102372.7416,75537.1882,595583.3545,594785.6287,000829,天音控股,江西,其他商业,主板,19971202
000830.SZ ,20210409,16.38,16.47,15.91,15.99,16.36,-0.37,-2.2616,448309.23,720943.902,20210409,15.99,3.0621,4.6132,0.68,36.9166,36.9166,2.1352,1.7309,1.7309,2.4053,2.4053,190431.9011,146404.3385,97179.4921,3045006.0986,2341005.3726,000830,鲁西化工,山东,农药化肥,主板,19980807
000831.SZ ,20210409,18.12,18.6,17.87,18.32,18.15,0.17,0.9366,502943.24,920093.885,20210409,18.32,5.1275,8.5574,1.38,209.209,113.0159,7.7498,10.9088,13.6365,0.2183,0.2183,98088.8981,98088.3731,58773.032,1796988.6132,1796978.9952,000831,五矿稀土,山西,小金属,主板,19980911
000833.SZ ,20210409,4.58,4.6,4.54,4.59,4.56,0.03,0.6579,19052.0,8709.7,20210409,4.59,0.5039,0.6303,0.65,36.9504,,1.117,0.8761,0.9935,0.3268,0.3268,66840.1851,37808.5022,30228.5022,306796.4496,173541.0251,000833,粤桂股份,广西,造纸,主板,19981111
000835.SZ ,20210409,1.8,1.85,1.78,1.82,1.78,0.04,2.2472,37768.36,6877.795,20210409,1.82,1.2469,1.7405,1.13,,,,14.8442,,,,32676.0374,30289.5,21699.6714,59470.3881,55126.89,000835,*ST长动,四川,影视音像,主板,19990625
000836.SZ ,20210409,2.43,2.45,2.42,2.45,2.43,0.02,0.823,61523.43,14978.449,20210409,2.45,0.5092,0.6297,0.6,72.2989,2382.6863,2.3739,2.6018,2.9304,,,120845.5224,120831.5049,97705.521,296071.5299,296037.187,000836,富通信息,天津,通信设备,主板,19970929
000837.SZ ,20210409,6.83,6.93,6.83,6.9,6.88,0.02,0.2907,16882.13,11623.953,20210409,6.9,0.2436,0.3507,0.46,31.2937,31.2937,2.222,1.1683,1.1683,,,69337.091,69309.9024,48140.3422,478425.9279,478238.3266,000837,*ST秦机,陕西,机床制造,主板,19980928
000838.SZ ,20210409,2.59,2.64,2.58,2.64,2.59,0.05,1.9305,41335.0,10830.522,20210409,2.64,0.4886,0.9818,0.94,26.7663,22.0019,1.5212,0.856,0.5113,5.0,5.0,110046.217,84592.9644,42099.7738,290522.0129,223325.426,000838,财信发展,重庆,区域地产,主板,19970626
000839.SZ ,20210409,2.14,2.17,2.14,2.15,2.15,0.0,0.0,154559.01,33226.529,20210409,2.15,0.3943,0.6204,0.6,1298.8904,,0.9737,2.4074,2.8135,,,391982.6352,391982.6352,249133.8007,842762.6657,842762.6657,000839,中信国安,北京,综合类,主板,19971031
000848.SZ ,20210409,6.51,6.93,6.5,6.73,6.5,0.23,3.5385,345347.41,232948.866,20210409,6.73,3.2087,5.4101,5.21,15.5835,18.01,3.4995,3.212,3.8875,2.7016,2.7016,107641.9,107627.5559,63834.3693,724429.987,724333.4512,000848,承德露露,河北,软饮料,主板,19971113
000850.SZ ,20210409,3.85,3.92,3.83,3.9,3.86,0.04,1.0363,104366.0,40449.154,20210409,3.9,1.1063,2.0645,0.88,18.6159,21.0664,0.8275,1.2354,1.1086,1.2821,1.2821,94366.5009,94338.2487,50552.1919,368029.3535,367919.1699,000850,华茂股份,安徽,纺织,主板,19981007
000851.SZ ,20210409,6.1,6.24,6.1,6.17,6.16,0.01,0.1623,188582.36,116340.313,20210409,6.17,2.1467,2.4873,0.78,242.2541,,1.7514,0.4908,0.7136,0.3241,0.3241,90762.9867,87847.3706,75817.6407,560007.6279,542018.2766,000851,高鸿股份,贵州,软件服务,主板,19980609
000852.SZ ,20210409,4.41,4.42,4.33,4.36,4.42,-0.06,-1.3575,41525.07,18130.787,20210409,4.36,0.534,1.2942,0.82,135.9006,,1.8674,0.5146,0.5413,,,77760.4997,77760.4997,32084.8697,339035.7787,339035.7787,000852,石化机械,湖北,化工机械,主板,19981126
000856.SZ ,20210409,7.07,7.18,6.82,6.87,7.09,-0.22,-3.103,61657.92,43082.57,20210409,6.87,2.7162,3.8803,0.57,348.0425,348.0425,4.5176,0.588,0.588,,,22700.0,22700.0,15890.0001,155949.0,155949.0,000856,冀东装备,河北,机械基件,主板,19980813
000858.SZ ,20210409,271.0,272.5,265.0,265.3,273.08,-7.78,-2.849,146115.56,3895892.301,20210409,265.3,0.3849,0.8763,0.8,59.176,53.0709,12.8248,20.5473,18.5517,0.8292,0.8292,388160.8005,379581.1143,166743.978,102979060.3727,100702869.6238,000858,五粮液,四川,白酒,主板,19980427
000859.SZ ,20210409,4.97,5.0,4.94,4.98,5.0,-0.02,-0.4,60498.02,30014.312,20210409,4.98,0.8183,1.1324,1.15,53.1648,66.7799,1.8728,3.2795,3.2753,0.2486,0.2486,89597.6271,73931.248,53422.3058,446196.183,368177.615,000859,国风塑业,安徽,塑料,主板,19981119
000860.SZ ,20210409,46.89,47.14,45.81,45.83,46.89,-1.06,-2.2606,49747.87,229574.021,20210409,45.83,0.6707,1.0732,0.66,42.0093,58.8085,4.3836,2.2815,2.091,0.3273,0.3273,74176.6989,74176.6989,46355.7321,3399518.1106,3399518.1106,000860,顺鑫农业,北京,白酒,主板,19981104
000861.SZ ,20210409,2.19,2.25,2.17,2.23,2.2,0.03,1.3636,404900.22,89575.565,20210409,2.23,1.8678,3.2302,1.95,37.2062,32.0426,1.3158,2.129,2.6533,0.429,0.429,232550.3251,216775.0788,125349.8394,518587.225,483408.4257,000861,海印股份,广东,房产服务,主板,19981028
000862.SZ ,20210409,6.15,6.57,5.95,5.98,6.57,-0.59,-8.9802,1377726.28,856838.618,20210409,5.98,27.4802,32.6453,2.18,123.1049,123.1049,1.5899,3.5134,3.5134,,,70611.8997,50135.289,42202.9097,422259.1602,299809.0282,000862,银星能源,宁夏,新型电力,主板,19980915
000863.SZ ,20210409,4.17,4.2,4.13,4.16,4.17,-0.01,-0.2398,33400.0,13888.452,20210409,4.16,0.2726,0.5411,0.71,18.0683,45.8554,1.0638,2.5644,1.3637,9.2661,9.2661,122520.816,122511.7252,61721.2207,509686.5946,509648.7768,000863,三湘印象,上海,区域地产,主板,19970925
000868.SZ ,20210409,4.11,4.24,4.08,4.23,4.11,0.12,2.9197,149987.68,62638.256,20210409,4.23,2.1564,3.4366,1.22,31.1499,31.1499,5.8873,0.9516,0.9516,,,73332.9168,69554.5403,43643.678,310198.2381,294215.7055,000868,ST安凯,安徽,汽车整车,主板,19970725
000869.SZ ,20210409,32.09,32.09,31.13,31.25,32.23,-0.98,-3.0406,28801.67,90471.91,20210409,31.25,0.6352,2.6671,0.84,18.9608,26.625,2.1003,4.2577,5.7935,2.24,2.24,68546.4,45346.08,10798.6944,2142075.0,1417065.0,000869,张裕A,山东,红黄酒,主板,20001026
000875.SZ ,20210409,4.79,5.15,4.76,4.94,4.83,0.11,2.2774,1021012.6,507740.86,20210409,4.94,4.7571,6.6214,1.07,71.8101,37.8348,1.3608,1.2542,1.1624,,,214631.398,214630.873,154199.8407,1060279.1061,1060276.5126,000875,吉电股份,吉林,火力发电,主板,20020926
000876.SZ ,20210409,19.18,19.2,18.4,18.65,19.17,-0.52,-2.7126,398430.53,745832.1,20210409,18.65,0.9212,1.95,1.45,16.669,15.9103,2.3189,1.0243,0.7653,0.7396,0.7396,450644.8842,432496.939,204328.0431,8404527.0903,8066067.9124,000876,新希望,四川,饲料,主板,19980311
000877.SZ ,20210409,16.5,16.64,16.3,16.37,16.65,-0.28,-1.6817,190514.89,313437.108,20210409,16.37,2.1647,3.3558,0.58,11.3223,11.3223,1.6148,1.975,1.975,3.1155,3.1155,104872.2959,88009.4724,56771.3115,1716759.4839,1440715.0632,000877,天山股份,新疆,水泥,主板,19990107
000878.SZ ,20210409,14.65,14.65,14.2,14.25,14.72,-0.47,-3.1929,359349.4,515782.733,20210409,14.25,2.1886,3.5777,0.96,63.8022,63.8022,2.9539,0.2745,0.2745,,,169967.856,164188.2205,100441.2487,2422041.948,2339682.1421,000878,云南铜业,云南,铜,主板,19980602
000880.SZ ,20210409,9.13,9.18,9.03,9.06,9.13,-0.07,-0.7667,11307.01,10269.603,20210409,9.06,0.8367,0.8367,0.62,22.8058,22.8058,1.5974,0.7561,0.7561,0.2208,0.2208,27610.05,13513.5,13513.5,250147.053,122432.31,000880,潍柴重机,山东,机械基件,主板,19980402
000881.SZ ,20210409,13.46,14.14,13.39,13.98,13.56,0.42,3.0973,238501.82,328849.804,20210409,13.98,3.4047,6.9666,0.8,128.7186,47.0898,2.2191,1.8823,1.8612,0.1574,0.1574,94542.5815,70049.7817,34234.9376,1321705.2894,979295.9482,000881,中广核技,辽宁,综合类,主板,19980902
000882.SZ ,20210409,1.82,1.83,1.81,1.83,1.82,0.01,0.5495,98057.0,17866.47,20210409,1.83,0.3582,0.5486,0.47,104.054,,0.6242,3.9943,5.3116,0.2732,0.2732,273735.1947,273734.8016,178725.7639,500935.4063,500934.6869,000882,华联股份,北京,其他商业,主板,19980616
000883.SZ ,20210409,5.56,6.08,5.56,6.08,5.53,0.55,9.9458,2961066.7,1756720.477,20210409,6.08,4.5524,16.4096,1.0,26.4026,16.0198,1.3619,2.5024,2.4169,1.6447,1.6447,650744.9486,650447.4811,180446.7633,3956529.2875,3954720.6851,000883,湖北能源,湖北,火力发电,主板,19980519
000885.SZ ,20210409,9.71,9.76,9.63,9.7,9.69,0.01,0.1032,19463.33,18863.925,20210409,9.7,0.3031,0.8965,0.64,9.9789,17.0727,1.4222,2.7522,2.8309,1.0042,1.0042,64207.8255,64207.8255,21709.9109,622815.9074,622815.9074,000885,城发环境,河南,公路,主板,19990319
000886.SZ ,20210409,4.83,5.02,4.81,4.98,4.9,0.08,1.6327,206268.75,101821.066,20210409,4.98,2.1222,2.8581,0.99,78.9641,53.3685,1.7771,28.317,58.6248,1.004,1.004,98882.83,97196.0198,72169.0628,492436.4934,484036.1786,000886,海南高速,海南,路桥,主板,19980123
000887.SZ ,20210409,9.74,9.84,9.56,9.69,9.76,-0.07,-0.7172,108406.89,104712.456,20210409,9.69,0.8899,1.5813,1.07,19.6513,38.9838,1.3533,1.0106,1.0446,2.0478,2.0478,122083.7389,121824.4966,68554.3666,1182991.4299,1180479.3721,000887,中鼎股份,安徽,橡胶,主板,19981203
000888.SZ ,20210409,6.52,6.71,6.48,6.67,6.52,0.15,2.3006,97523.28,64295.275,20210409,6.67,1.8508,3.0642,1.41,15.5388,,1.4613,3.1728,5.9056,1.4993,1.4993,52691.3102,52691.3102,31826.6608,351451.039,351451.039,000888,峨眉山A,四川,旅游景点,主板,19971021
000889.SZ ,20210409,6.0,6.06,5.93,6.01,6.01,0.0,0.0,42836.36,25646.819,20210409,6.01,0.4925,0.8863,0.49,,,2.3933,1.7792,2.1317,,,93629.1116,86984.9677,48333.879,562710.9607,522779.6559,000889,中嘉博创,河北,通信设备,主板,19971218
000890.SZ ,20210409,4.93,5.0,4.86,4.9,4.93,-0.03,-0.6085,20874.0,10263.733,20210409,4.9,0.5499,0.8638,0.54,128.8319,128.8319,123.647,4.4011,4.4011,,,41950.3968,37962.8678,24165.2336,205556.9443,186018.0522,000890,*ST胜尔,江苏,钢加工,主板,19990119
000892.SZ ,20210409,2.75,2.8,2.7,2.73,2.73,0.0,0.0,131519.8,35978.786,20210409,2.73,2.4438,2.7104,1.16,,,1.0691,4.959,6.3788,,,98098.0473,53817.6216,48524.6118,267807.6691,146922.107,000892,欢瑞世纪,重庆,影视音像,主板,19990115
