ts_code,trade_date_x,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,trade_date_y,close_y,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,symbol,name,area,industry,market,list_date
300879.SZ ,20210414,27.01,27.57,26.5,27.45,27.74,-0.29,-1.0454,24945.56,67324.108,20210414,27.45,6.2364,6.2364,0.74,53.9012,46.7407,4.842,4.4467,3.8658,,,16000.0,4000.0,4000.0,439200.0,109800.0,300879,大叶股份,浙江,农用机械,创业板,20200901
300880.SZ ,20210414,30.29,30.96,30.06,30.84,30.38,0.46,1.5142,13152.59,40352.238,20210414,30.84,3.945,3.945,0.59,55.4659,45.0282,6.5803,8.3103,7.4402,,,13336.0,3334.0,3334.0,411282.24,102820.56,300880,迦南智能,浙江,电器仪表,创业板,20200901
300881.SZ ,20210414,36.02,38.82,35.9,37.5,37.43,0.07,0.187,62102.69,230473.643,20210414,37.5,24.8411,24.8411,0.59,53.6625,61.5103,5.1949,4.1457,4.2584,,,10000.0,2500.0,2500.0,375000.0,93750.0,300881,盛德鑫泰,江苏,钢加工,创业板,20200901
300882.SZ ,20210414,22.5,23.44,22.2,23.35,22.6,0.75,3.3186,28786.68,66190.886,20210414,23.35,7.3224,7.3224,0.78,48.7791,39.993,4.6435,6.4656,6.5777,,,15725.34,3931.34,3931.34,367186.689,91796.789,300882,万胜智能,浙江,电器仪表,创业板,20200910
300883.SZ ,20210414,13.36,13.64,13.32,13.43,13.43,0.0,0.0,60526.82,81715.828,20210414,13.43,6.9973,6.9973,0.41,54.0324,60.6673,3.4449,5.332,6.1452,,,34600.0,8650.0,8650.0,464678.0,116169.5,300883,龙利得,安徽,造纸,创业板,20200910
300884.SZ ,20210414,38.67,39.48,38.37,39.33,38.88,0.45,1.1574,12443.49,48675.065,20210414,39.33,4.3734,4.3734,0.56,37.3112,32.4249,4.2258,7.6728,6.9736,,,12000.0,2845.2726,2845.2726,471960.0,111904.5714,300884,狄耐克,福建,通信设备,创业板,20201112
300885.SZ ,20210414,32.89,33.64,32.39,33.46,32.63,0.83,2.5437,12926.3,43003.711,20210414,33.46,6.4632,6.4632,0.82,44.9398,47.1902,3.8917,14.6671,13.7415,,,8000.0,2000.0,2000.0,267680.0,66920.0,300885,海昌新材,江苏,机械基件,创业板,20200910
300886.SZ ,20210414,44.36,46.93,43.49,46.7,44.0,2.7,6.1364,16480.67,75673.643,20210414,46.7,11.4848,11.4848,1.1,66.5948,66.5948,5.1922,12.9999,12.9999,,,5735.0,1435.0,1435.0,267824.5,67014.5,300886,华业香料,安徽,化工原料,创业板,20200916
300887.SZ ,20210414,90.62,93.17,88.99,91.79,90.69,1.1,1.2129,12976.69,119039.617,20210414,91.79,7.5868,7.5868,0.76,42.6065,42.6065,3.8318,4.8915,4.8915,,,7600.0,1710.4341,1710.4341,697604.0,157000.746,300887,谱尼测试,北京,综合类,创业板,20200916
300888.SZ ,20210414,131.61,136.37,131.61,136.2,132.23,3.97,3.0023,15812.21,212494.871,20210414,136.2,3.3754,3.3754,0.89,106.3315,17.6462,5.9455,12.6979,5.2908,,,42649.2308,4684.5896,4684.5896,5808825.235,638041.1035,300888,稳健医疗,深圳,医疗保健,创业板,20200917
300889.SZ ,20210414,27.62,28.49,27.4,28.34,27.53,0.81,2.9422,19625.56,55255.678,20210414,28.34,5.0322,5.0322,1.08,32.3744,42.0227,2.9273,3.9157,5.0157,,,15600.0,3900.0,3900.0,442104.0,110526.0,300889,爱克股份,深圳,电气设备,创业板,20200916
300890.SZ ,20210414,41.57,43.49,41.36,42.82,41.4,1.42,3.43,28234.03,120558.139,20210414,42.82,11.2936,11.2936,0.99,69.4129,80.3933,4.2065,6.6333,8.0456,,,10000.0,2500.0,2500.0,428200.0,107050.0,300890,翔丰华,深圳,矿物制品,创业板,20200917
300891.SZ ,20210414,17.51,18.24,17.28,18.19,17.67,0.52,2.9428,127632.95,227341.668,20210414,18.19,12.7633,12.7633,0.86,74.1514,97.0979,6.5188,7.2603,8.1631,,,40000.0,10000.0,10000.0,727600.0,181900.0,300891,惠云钛业,广东,化工原料,创业板,20200917
300892.SZ ,20210414,49.49,51.39,48.48,50.42,49.66,0.76,1.5304,26489.06,133114.575,20210414,50.42,10.5956,10.5956,1.26,50.9635,34.9678,4.8569,3.654,3.3399,,,10000.0,2500.0,2500.0,504200.0,126050.0,300892,品渥食品,上海,乳制品,创业板,20200924
300893.SZ ,20210414,33.09,35.19,33.0,34.5,32.87,1.63,4.9589,30014.44,103386.305,20210414,34.5,12.0058,12.0058,1.22,42.808,39.6596,5.055,7.4193,6.9719,,,10000.0,2500.0,2500.0,345000.0,86250.0,300893,松原股份,浙江,汽车配件,创业板,20200924
300894.SZ ,20210414,47.03,49.22,46.98,48.9,47.33,1.57,3.3171,13630.53,65943.525,20210414,48.9,3.5843,3.5843,0.49,82.6106,78.4419,16.1594,14.9337,13.2279,,,40500.0,3802.8401,3802.8401,1980450.0,185958.8809,300894,火星人,浙江,家用电器,创业板,20201231
300895.SZ ,20210414,41.18,42.02,40.55,42.02,41.4,0.62,1.4976,12230.75,50671.687,20210414,42.02,5.0436,5.0436,0.82,77.0846,71.574,3.7079,15.5321,12.9192,,,9697.015,2425.0,2425.0,407468.5703,101898.5,300895,铜牛信息,北京,软件服务,创业板,20200924
300896.SZ ,20210414,492.1,523.0,490.15,519.93,496.46,23.47,4.7275,45612.0,2334937.852,20210414,519.93,9.2372,9.2372,0.88,255.8098,255.8098,27.3496,158.5981,158.5981,,0.374,21636.0,4937.8687,4937.8687,11249205.48,2567346.0732,300896,爱美客,北京,医疗保健,创业板,20200928
300897.SZ ,20210414,38.13,39.42,37.56,39.31,38.11,1.2,3.1488,11106.09,43138.068,20210414,39.31,6.533,6.533,0.99,41.091,34.9331,3.2852,8.3318,7.3193,,,6800.0,1700.0,1700.0,267308.0,66827.0,300897,山科智能,浙江,电器仪表,创业板,20200928
300898.SZ ,20210414,37.51,39.48,37.51,38.51,38.2,0.31,0.8115,29440.81,113535.328,20210414,38.51,11.128,11.128,0.78,71.6884,73.7884,6.579,7.9093,7.5611,,,12400.0,2645.6438,2645.6438,477524.0,101883.7427,300898,熊猫乳品,浙江,乳制品,创业板,20201016
300899.SZ ,20210414,50.8,50.8,48.5,48.82,50.88,-2.06,-4.0487,21770.13,107468.963,20210414,48.82,13.649,13.649,0.85,53.0496,55.0516,3.2336,11.9416,13.7832,,,6378.3466,1595.0,1595.0,311390.881,77867.9,300899,上海凯鑫,上海,环境保护,创业板,20201016
300900.SZ ,20210414,36.22,36.5,35.58,36.31,35.96,0.35,0.9733,22420.61,80851.128,20210414,36.31,5.0424,5.0424,0.61,102.2634,91.821,5.2887,28.4341,24.3587,,,21024.0,4446.4076,4446.4076,763381.44,161449.06,300900,广联航空,黑龙江,航空,创业板,20201029
300901.SZ ,20210414,18.66,18.73,17.86,18.24,18.74,-0.5,-2.6681,53435.96,96834.226,20210414,18.24,9.3932,9.3932,0.58,40.0953,41.2548,4.6689,6.3845,7.4499,,,24000.0,5688.7984,5688.7984,437760.0,103763.6828,300901,中胤时尚,浙江,服饰,创业板,20201029
300902.SZ ,20210414,28.78,29.8,28.45,29.41,28.78,0.63,2.189,20732.41,60753.019,20210414,29.41,6.8319,6.8319,0.59,60.5899,60.5899,4.5079,13.6477,13.6477,,,12798.0,3034.6688,3034.6688,376389.18,89249.6094,300902,国安达,福建,专用机械,创业板,20201029
300903.SZ ,20210414,37.4,39.3,37.25,39.04,37.25,1.79,4.8054,52321.22,202241.566,20210414,39.04,12.7967,12.7967,0.8,64.0562,64.0562,5.8657,4.1994,4.1994,,,17233.7694,4088.6645,4088.6645,672806.3574,159621.4621,300903,科翔股份,广东,元器件,创业板,20201105
300905.SZ ,20210414,67.71,72.0,67.2,70.08,66.66,3.42,5.1305,30086.75,208771.17,20210414,70.08,16.7149,16.7149,0.86,48.3349,48.3349,4.0219,7.5166,7.5166,,,7200.0,1800.0,1800.0,504576.0,126144.0,300905,宝丽迪,江苏,塑料,创业板,20201105
300906.SZ ,20210414,42.07,42.2,40.89,41.73,42.35,-0.62,-1.464,21127.09,88070.972,20210414,41.73,10.5635,10.5635,0.39,53.6377,52.2685,4.24,21.8427,21.6619,,,8000.0,2000.0,2000.0,333840.0,83460.0,300906,日月明,江西,专用机械,创业板,20201105
300907.SZ ,20210414,33.25,34.56,33.25,34.05,33.32,0.73,2.1909,18904.5,64215.248,20210414,34.05,8.3053,8.3053,0.77,54.339,54.339,4.3618,3.9165,3.9165,,,9600.0,2276.1989,2276.1989,326880.0,77504.5725,300907,康平科技,江苏,电气设备,创业板,20201118
300908.SZ ,20210414,64.2,65.68,63.5,65.2,64.21,0.99,1.5418,9959.66,64640.273,20210414,65.2,4.2006,4.2006,0.57,50.9489,50.9489,4.4608,8.9724,8.9724,,,10000.0,2371.025,2371.025,652000.0,154590.83,300908,仲景食品,河南,食品,创业板,20201123
300909.SZ ,20210414,44.99,45.15,43.33,45.1,44.8,0.3,0.6696,17788.61,78969.718,20210414,45.1,7.4351,7.4351,0.63,57.2048,41.285,4.1258,11.1842,8.1048,,,10090.6663,2392.5168,2392.5168,455089.0501,107902.5077,300909,汇创达,深圳,元器件,创业板,20201118
300910.SZ ,20210414,76.4,78.29,75.64,77.4,76.28,1.12,1.4683,13799.61,106911.732,20210414,77.4,3.88,3.88,0.51,63.4896,63.4896,5.59,13.4866,13.4866,,,15000.0,3556.5988,3556.5988,1161000.0,275280.7471,300910,瑞丰新材,河南,化工原料,创业板,20201127
300911.SZ ,20210414,54.96,57.5,53.0,57.38,54.72,2.66,4.8611,12595.74,70678.265,20210414,57.38,4.9805,4.9805,0.73,62.241,44.2635,6.2616,9.3452,8.9829,,,10666.67,2528.9938,2528.9938,612053.5246,145113.6642,300911,亿田智能,浙江,家用电器,创业板,20201203
300912.SZ ,20210414,38.5,39.08,37.5,38.69,38.3,0.39,1.0183,15913.65,61436.016,20210414,38.69,5.9908,5.9908,0.58,71.4136,55.9056,3.6713,4.0612,3.8107,,,11196.8,2656.3468,2656.3468,433204.192,102774.0577,300912,凯龙高科,江苏,环境保护,创业板,20201207
300913.SZ ,20210414,27.71,29.2,27.7,28.7,27.59,1.11,4.0232,37165.4,106261.972,20210414,28.7,12.7947,12.7947,0.92,46.7146,47.995,4.6233,3.2059,3.0739,,,12250.0,2904.7545,2904.7545,351575.0,83366.4542,300913,兆龙互连,浙江,电气设备,创业板,20201207
300915.SZ ,20210414,67.75,69.38,67.2,69.18,67.45,1.73,2.5649,8658.12,59439.911,20210414,69.18,5.7721,5.7721,1.01,54.1049,49.0843,3.2334,7.1127,7.3557,,,6000.0,1500.0,1500.0,415080.0,103770.0,300915,海融科技,上海,食品,创业板,20201202
300916.SZ ,20210414,93.0,94.51,90.0,94.51,93.09,1.42,1.5254,5465.37,50700.996,20210414,94.51,5.1318,5.1318,0.8,77.5507,49.5483,4.9949,7.0701,5.7578,,,4258.0,1065.0,1065.0,402423.58,100653.15,300916,朗特智能,深圳,元器件,创业板,20201202
300917.SZ ,20210414,38.13,38.66,37.82,38.21,38.16,0.05,0.131,9406.86,35940.252,20210414,38.21,4.4095,4.4095,0.37,58.4888,42.2532,5.0282,4.2874,3.7189,,,10000.0,2133.305,2133.305,382100.0,81513.5841,300917,特发服务,深圳,房产服务,创业板,20201221
300918.SZ ,20210414,12.04,12.36,11.99,12.23,12.09,0.14,1.158,119544.98,145784.407,20210414,12.23,14.0042,14.0042,0.42,36.1535,42.8284,2.8923,2.4863,2.8726,,,36000.0,8536.3407,8536.3407,440280.0,104399.4468,300918,南山智尚,山东,纺织,创业板,20201222
300919.SZ ,20210414,79.55,83.25,79.02,82.28,78.59,3.69,4.6953,30377.83,248373.861,20210414,82.28,7.0913,7.0913,1.44,111.5548,111.5548,12.2165,6.3002,6.3002,,,56965.0,4283.807,4283.807,4687080.2,352471.64,300919,中伟股份,贵州,化工原料,创业板,20201223
300920.SZ ,20210414,43.19,44.0,42.8,43.68,43.2,0.48,1.1111,7663.0,33210.811,20210414,43.68,3.2319,3.2319,0.52,37.7094,35.2259,3.9975,11.9682,10.8367,,,10000.0,2371.0644,2371.0644,436800.0,103568.093,300920,润阳科技,浙江,塑料,创业板,20201225
300921.SZ ,20210414,41.25,42.46,41.19,42.05,41.3,0.75,1.816,14683.06,61521.891,20210414,42.05,8.0543,8.0543,0.64,42.6456,38.3321,3.9802,6.1059,6.0883,,,7291.965,1823.0,1823.0,306627.1283,76657.15,300921,南凌科技,深圳,互联网,创业板,20201222
300922.SZ ,20210414,36.07,36.69,35.1,36.37,36.33,0.04,0.1101,32045.33,115323.638,20210414,36.37,12.067,12.067,0.68,77.5175,65.2614,5.0024,19.148,18.1352,,,11200.8,2655.6269,2655.6269,407373.096,96585.1504,300922,天秦装备,河北,机械基件,创业板,20201225
300923.SZ ,20210414,35.0,36.68,34.86,36.25,34.79,1.46,4.1966,28938.82,104597.518,20210414,36.25,14.7271,14.7271,1.01,47.7241,42.6663,2.6813,7.6823,8.0689,,,7860.0,1965.0,1965.0,284925.0,71231.25,300923,研奥股份,吉林,运输设备,创业板,20201224
300925.SZ ,20210414,38.2,39.21,37.81,38.98,38.35,0.63,1.6428,21804.54,84127.531,20210414,38.98,7.1025,7.1025,0.58,52.5953,45.6493,4.6707,3.8622,2.9506,,,12947.0098,3069.992,3069.992,504674.442,119668.2882,300925,法本信息,深圳,软件服务,创业板,20201230
300926.SZ ,20210414,22.96,24.71,22.86,24.23,23.0,1.23,5.3478,72777.29,175105.959,20210414,24.23,21.5965,21.5965,1.1,51.1734,51.1734,3.96,6.2757,6.2757,,,14213.34,3369.8662,3369.8662,344389.2282,81651.858,300926,博俊科技,江苏,汽车配件,创业板,20210107
300927.SZ ,20210414,33.9,35.4,33.9,34.45,33.8,0.65,1.9231,23720.17,81877.43,20210414,34.45,12.4744,12.4744,0.58,51.4157,51.4157,5.2646,5.5258,5.5258,,,8020.0,1901.5038,1901.5038,276289.0,65506.8059,300927,江天化学,江苏,化工原料,创业板,20210107
300928.SZ ,20210414,46.89,48.25,46.7,48.0,47.21,0.79,1.6734,22044.71,105226.696,20210414,48.0,11.0224,11.0224,0.92,46.8624,50.0795,3.1496,4.4859,4.4046,,,8000.0,2000.0,2000.0,384000.0,96000.0,300928,华安鑫创,北京,汽车服务,创业板,20210106
300929.SZ ,20210414,36.47,36.94,35.28,36.69,37.31,-0.62,-1.6618,41892.78,151039.975,20210414,36.69,23.3632,23.3632,0.63,41.7586,41.7586,4.0077,5.1578,5.1578,,,8258.31,1793.1079,1793.1079,302997.3939,65789.1289,300929,华骐环保,安徽,环境保护,创业板,20210120
300930.SZ ,20210414,28.14,28.98,28.1,28.64,28.34,0.3,1.0586,28202.91,80653.387,20210414,28.64,11.8942,11.8942,0.46,48.4599,45.5224,4.6804,9.3743,8.4479,,,10000.0,2371.1575,2371.1575,286400.0,67909.9508,300930,屹通新材,浙江,小金属,创业板,20210121
300931.SZ ,20210414,18.61,18.78,17.8,18.47,18.49,-0.02,-0.1082,174654.14,321857.453,20210414,18.47,30.6712,30.6712,0.53,71.3739,71.3739,6.1284,9.7269,9.7269,,,24014.6,5694.4102,5694.4102,443549.662,105175.7564,300931,通用电梯,江苏,运输设备,创业板,20210121
300932.SZ ,20210414,37.83,38.9,37.59,37.87,37.09,0.78,2.103,30697.0,116849.529,20210414,37.87,10.2747,10.2747,0.62,47.2608,33.243,3.0909,4.2906,3.7696,,,12562.9513,2987.6414,2987.6414,475758.9657,113141.9798,300932,三友联众,广东,元器件,创业板,20210122
300933.SZ ,20210414,13.04,13.4,12.86,13.15,13.0,0.15,1.1538,103770.81,135962.417,20210414,13.15,12.0516,12.0516,0.41,65.8297,65.8297,4.6898,2.935,2.935,,,45850.0,8610.5161,8610.5161,602927.5,113228.2867,300933,中辰股份,江苏,电气设备,创业板,20210122
300935.SZ ,20210414,84.59,85.34,82.83,83.92,84.87,-0.95,-1.1194,8229.11,68925.456,20210414,83.92,5.8239,5.8239,0.74,71.9762,80.4095,4.9504,27.6284,31.3096,,,5650.5,1413.0,1413.0,474189.96,118578.96,300935,盈建科,北京,软件服务,创业板,20210120
300936.SZ ,20210414,53.88,56.17,53.0,55.65,53.48,2.17,4.0576,40418.27,222175.049,20210414,55.65,21.4991,21.4991,0.71,87.7243,104.4897,4.893,23.7122,26.26,,,7520.0,1880.0,1880.0,418488.0,104622.0,300936,中英科技,江苏,元器件,创业板,20210126
300937.SZ ,20210414,71.96,72.29,69.79,70.95,71.69,-0.74,-1.0322,22547.9,160285.69,20210414,70.95,9.9258,9.9258,0.45,104.9673,98.3722,9.0998,2.9648,2.524,,,9566.6682,2271.639,2271.639,678755.1088,161172.7871,300937,药易购,四川,医药商业,创业板,20210127
300938.SZ ,20210414,55.7,57.79,54.22,55.98,57.96,-1.98,-3.4161,42217.87,236122.849,20210414,55.98,25.9403,25.9403,1.02,48.8161,59.6464,3.8882,12.1193,12.797,,,6510.0,1627.5,1627.5,364429.8,91107.45,300938,信测标准,深圳,综合类,创业板,20210127
300939.SZ ,20210414,69.33,71.7,69.33,71.3,69.74,1.56,2.2369,22960.69,162169.252,20210414,71.3,11.4803,11.4803,0.81,65.9065,67.0311,5.2658,7.1188,6.8832,,,8000.0,2000.0,2000.0,570400.0,142600.0,300939,秋田微,深圳,元器件,创业板,20210128
300940.SZ ,20210414,54.6,56.3,54.6,54.97,55.62,-0.65,-1.1686,30938.66,171279.44,20210414,54.97,11.0186,11.0186,0.48,81.538,75.0902,7.9218,6.5464,6.9011,,,11842.5692,2807.8527,2807.8527,650986.0289,154347.6629,300940,南极光,深圳,元器件,创业板,20210203
300941.SZ ,20210414,67.77,67.83,64.03,65.53,66.9,-1.37,-2.0478,83731.49,550810.458,20210414,65.53,25.8705,25.8705,1.03,89.2815,65.461,8.5923,16.4999,14.3187,,,13650.0,3236.5656,3236.5656,894484.5,212092.1438,300941,创识科技,福建,软件服务,创业板,20210209
300942.SZ ,20210414,29.7,29.73,27.0,27.35,29.45,-2.1,-7.1307,156424.78,435599.48,20210414,27.35,40.7729,40.7729,1.88,118.7705,166.4415,15.4293,45.8383,42.4193,,,40086.0,3836.4876,3836.4876,1096352.1,104927.9359,300942,易瑞生物,深圳,生物制药,创业板,20210209
300943.SZ ,20210414,29.0,29.48,28.3,28.66,29.42,-0.76,-2.5833,52927.28,152009.937,20210414,28.66,18.2416,18.2416,0.68,51.459,49.3449,5.0562,7.7458,7.4696,,,13588.0,2901.4567,2901.4567,389432.08,83155.749,300943,春晖智控,浙江,机械基件,创业板,20210210
300945.SZ ,20210414,22.69,23.12,22.29,22.99,22.6,0.39,1.7257,59159.46,135293.848,20210414,22.99,12.2314,12.2314,0.53,72.251,67.7943,6.7139,5.2308,5.8324,,,20400.0,4836.6804,4836.6804,468996.0,111195.2824,300945,曼卡龙,浙江,服饰,创业板,20210210
300946.SZ ,20210414,71.21,71.3,67.88,69.01,70.43,-1.42,-2.0162,20240.34,139190.07,20210414,69.01,12.1418,12.1418,0.66,49.4498,49.4498,9.7082,12.0956,12.0956,,,6667.0,1667.0,1667.0,460089.67,115039.67,300946,恒而达,福建,机械基件,创业板,20210208
300947.SZ ,20210414,66.9,67.5,65.66,66.38,67.87,-1.49,-2.1954,15648.14,103758.381,20210414,66.38,11.6136,11.6136,1.0,31.4232,32.3267,2.3518,3.9313,4.2024,,,5389.5999,1347.4,1347.4,357761.6414,89440.412,300947,德必集团,上海,综合类,创业板,20210210
300948.SZ ,20210414,44.8,47.5,43.86,47.04,44.95,2.09,4.6496,50820.62,232463.863,20210414,47.04,22.9624,22.9624,0.96,64.8167,58.1409,6.1534,15.7918,13.8671,,,9334.0,2213.2101,2213.2101,439071.36,104109.4031,300948,冠中生态,山东,环境保护,创业板,20210225
300949.SZ ,20210414,66.22,66.43,65.0,65.81,66.0,-0.19,-0.2879,8587.29,56465.325,20210414,65.81,5.7249,5.7249,0.49,38.3859,38.3859,3.5125,8.0143,8.0143,,,6000.0,1500.0,1500.0,394860.0,98715.0,300949,奥雅设计,深圳,建筑工程,创业板,20210226
300950.SZ ,20210414,52.54,53.46,51.02,53.29,52.13,1.16,2.2252,43240.35,225888.302,20210414,53.29,18.2368,18.2368,0.6,87.0906,87.0906,9.8699,21.6311,21.6311,,,10000.0,2371.0435,2371.0435,532900.0,126352.9081,300950,德固特,山东,专用机械,创业板,20210303
300951.SZ ,20210414,90.79,91.36,90.0,90.86,90.42,0.44,0.4866,9588.91,86989.152,20210414,90.86,4.7945,4.7945,0.4,44.3273,44.3273,19.2258,10.5897,10.5897,,,8000.0,2000.0,2000.0,726880.0,181720.0,300951,博硕科技,深圳,元器件,创业板,20210226
300952.SZ ,20210414,36.19,36.19,35.31,35.77,36.51,-0.74,-2.0268,42657.06,152160.938,20210414,35.77,12.4139,12.4139,0.67,48.6553,48.6553,5.9876,6.2514,6.2514,,,14492.7653,3436.2417,3436.2417,518406.2148,122914.3656,300952,恒辉安防,江苏,纺织,创业板,20210311
300953.SZ ,20210414,71.4,73.49,71.29,72.7,71.29,1.41,1.9778,26217.4,190042.425,20210414,72.7,13.2025,13.2025,0.59,51.017,51.017,5.081,5.6589,5.6589,,,9308.0,1985.7846,1985.7846,676691.6,144366.5404,300953,震裕科技,浙江,机械基件,创业板,20210318
300955.SZ ,20210414,43.71,46.51,42.86,45.52,44.65,0.87,1.9485,60302.63,271733.286,20210414,45.52,25.2536,25.2536,0.69,49.1205,49.1205,5.0878,4.7371,4.7371,,,10080.0,2387.8829,2387.8829,458841.6,108696.4296,300955,嘉亨家化,福建,塑料,创业板,20210324
300956.SZ ,20210414,31.3,31.72,30.67,31.69,31.42,0.27,0.8593,45695.78,142748.537,20210414,31.69,14.5997,14.5997,0.52,42.0235,42.0235,3.9335,2.7663,2.7663,,,13200.0,3129.9187,3129.9187,418308.0,99187.1236,300956,英力股份,安徽,IT设备,创业板,20210326
300957.SZ ,20210414,196.0,207.77,195.21,200.8,198.0,2.8,1.4141,77303.44,1562941.549,20210414,200.8,14.3851,14.3851,0.76,156.4998,156.4998,20.833,31.5992,31.5992,,,42360.0,5373.8412,5373.8412,8505888.0,1079067.313,300957,贝泰妮,云南,日用化工,创业板,20210325
300958.SZ ,20210414,40.07,40.32,38.85,39.87,40.63,-0.76,-1.8705,51922.68,205007.712,20210414,39.87,17.0605,17.0605,0.49,72.8184,62.0224,5.9914,5.0842,5.7623,,,14265.6479,3043.4354,3043.4354,568771.3818,121341.7694,300958,建工修复,北京,环境保护,创业板,20210329
300959.SZ ,20210414,70.28,72.77,68.83,71.0,70.16,0.84,1.1973,27477.16,194190.343,20210414,71.0,13.7386,13.7386,0.73,68.1718,68.1718,5.2893,5.1542,5.1542,,,8000.0,2000.0,2000.0,568000.0,142000.0,300959,线上线下,江苏,通信设备,创业板,20210322
300960.SZ ,20210414,36.63,36.99,34.76,35.81,36.27,-0.46,-1.2683,50056.42,177715.492,20210414,35.81,20.6177,20.6177,0.47,49.7624,49.7624,5.7993,11.5374,11.5374,,,10238.5812,2427.8373,2427.8373,366643.5928,86940.8537,300960,通业科技,深圳,电气设备,创业板,20210329
300961.SZ ,20210414,36.6,37.42,34.5,35.92,37.86,-1.94,-5.1241,119307.14,426319.705,20210414,35.92,28.3834,28.3834,0.67,68.899,68.899,6.2734,11.2596,11.2596,,,17728.0,4203.415,4203.415,636789.76,150986.6668,300961,深水海纳,深圳,环境保护,创业板,20210330
300962.SZ ,20210414,32.0,36.48,31.5,33.0,32.85,0.15,0.4566,338323.94,1151555.288,20210414,33.0,54.0479,54.0479,,141.5715,141.5715,10.8809,34.0364,34.0364,,,26400.1897,6259.7111,6259.7111,871206.2601,206570.4663,300962,C中金辐,深圳,综合类,创业板,20210409
300963.SZ ,20210414,35.6,37.5,35.0,36.35,39.48,-3.13,-7.9281,113426.79,409605.533,20210414,36.35,39.8638,39.8638,,69.9271,69.9271,5.2124,7.2666,7.2666,,,12000.0,2845.3578,2845.3578,436200.0,103428.756,300963,C中洲,上海,小金属,创业板,20210409
300965.SZ ,20210414,92.22,93.66,91.6,92.95,92.07,0.88,0.9558,18142.83,167879.205,20210414,92.95,12.0952,12.0952,0.45,57.1227,57.1227,4.2975,26.0961,26.0961,,,6000.0,1500.0,1500.0,557700.0,139425.0,300965,恒宇信通,北京,元器件,创业板,20210402
300966.SZ ,20210414,38.99,41.4,38.0,38.31,40.92,-2.61,-6.3783,94869.17,370479.817,20210414,38.31,34.4941,34.4941,,83.0323,83.0323,6.0611,9.4341,9.4341,,,11527.7,2750.3009,2750.3009,441626.187,105364.0275,300966,C共同,湖北,化学制药,创业板,20210409
300967.SZ ,20210414,28.0,28.88,25.16,25.56,30.95,-5.39,-17.4152,267107.36,715630.833,20210414,25.56,59.922,59.922,,95.3789,95.3789,6.2873,8.875,8.875,,,18750.6,4457.5849,4457.5849,479265.336,113935.87,300967,C晓鸣,宁夏,农业综合,创业板,20210413
300969.SZ ,20210414,49.31,50.78,47.27,50.5,50.2,0.3,0.5976,65427.25,318516.456,20210414,50.5,32.7136,32.7136,,60.8845,60.8845,5.8419,11.8433,11.8433,,,8000.0,2000.0,2000.0,404000.0,101000.0,300969,C恒帅,浙江,汽车配件,创业板,20210412
300970.SZ ,20210414,75.0,75.47,70.2,71.0,77.59,-6.59,-8.4934,40071.06,290517.886,20210414,71.0,27.4647,27.4647,,31.2667,31.2667,2.8691,6.7983,6.7983,,,5835.0,1459.0,1459.0,414285.0,103589.0,300970,C华绿,江苏,种植业,创业板,20210412
300999.SZ ,20210414,74.43,74.7,73.18,74.16,73.97,0.19,0.2569,139288.91,1031311.69,20210414,74.16,3.7662,3.7662,0.71,67.0011,67.0011,4.8132,2.0627,2.0627,,,542159.1536,36984.0534,36984.0534,40206522.831,2742737.4001,300999,金龙鱼,上海,食品,创业板,20201015
600000.SH ,20210414,10.82,10.82,10.57,10.59,10.76,-0.17,-1.5799,456867.54,486204.16,20210414,10.59,0.1557,0.2977,0.91,5.3294,5.3294,0.5915,1.5828,1.5828,5.6657,5.6657,2935214.4412,2935214.4412,1534478.8902,31083920.9323,31083920.9323,600000,浦发银行,上海,银行,主板,19991110
600004.SH ,20210414,12.61,12.91,12.53,12.83,12.67,0.16,1.2628,91087.46,116330.788,20210414,12.83,0.4402,0.8992,0.78,30.3692,237.9792,1.5802,3.8584,5.2371,0.9881,0.9881,236671.8283,206932.0514,101297.3731,3036499.5571,2654938.2195,600004,白云机场,广东,机场,主板,20030428
600006.SH ,20210414,6.18,6.27,6.18,6.23,6.14,0.09,1.4658,287007.76,178320.637,20210414,6.23,1.435,3.5966,0.99,22.5111,22.5111,1.5941,0.9073,0.9073,1.0658,1.0658,200000.0,200000.0,79800.0,1246000.0,1246000.0,600006,东风汽车,湖北,汽车整车,主板,19990727
600007.SH ,20210414,12.3,12.34,12.25,12.28,12.29,-0.01,-0.0814,10150.34,12486.742,20210414,12.28,0.1008,0.5207,0.78,14.9855,14.9855,1.5437,3.993,3.993,3.0945,3.0945,100728.2534,100728.2534,19492.2293,1236942.9518,1236942.9518,600007,中国国贸,北京,园区开发,主板,19990312
600008.SH ,20210414,3.11,3.12,3.08,3.1,3.14,-0.04,-1.2739,456108.05,141340.389,20210414,3.1,0.6214,1.1587,0.65,15.4768,15.4768,1.4276,1.1837,1.1837,1.9988,1.9988,734059.0677,734059.0677,393643.2234,2275583.1099,2275583.1099,600008,首创股份,北京,环境保护,主板,20000427
